timestamp,zone_id,building_id,floor,area_name,energy_kwh,energy_cost_usd,energy_anomaly_score,asset_id,asset_type,asset_health_score,asset_failure_risk_pct,room_id,current_occupancy,capacity,occupancy_pct,security_event_count,security_risk_level,combined_priority_score,primary_category,priority,recommended_action,annual_savings_usd
2026-03-03 05:25,ZONE-B2-F5,B2,5,Server Room,58.7,8.22,0.2,WATE-B25109,Water Pump,82.6,17.4,R-B2505,1,15,6.7,3,Low,47.6,SECURITY,Medium,Re-issue temporary visitor clearance passes,0.0
2026-03-03 05:50,ZONE-B3-F1,B3,1,Cafeteria,50.19,7.03,0.3,HVAC-B31110,HVAC Unit,92.1,7.9,R-B3106,19,30,63.3,3,Medium,52.6,MAINTENANCE,Low,Replace worn HVAC air filter cartridges,2480.21
2026-03-03 06:15,ZONE-B1-F2,B1,2,Research Wing,44.58,6.24,0.08,CHIL-B12111,Chiller,93.7,6.3,R-B1207,9,15,60.0,1,Low,50.9,MAINTENANCE,Low,Schedule emergency bearing lubrication on Chiller #02,3013.9
2026-03-03 06:40,ZONE-B2-F3,B2,3,Executive Suite,63.87,8.94,0.16,AHU-B23112,AHU,84.9,15.1,R-B2308,8,15,53.3,1,Low,25.3,MAINTENANCE,Low,Calibrate pressure sensor telemetry on Pump #04,4133.67
2026-03-03 07:05,ZONE-B3-F4,B3,4,Engineering Lab,58.34,8.17,0.33,GENE-B34113,Generator,86.1,13.9,R-B3409,7,15,46.7,3,Low,21.8,ENERGY,Medium,Implement automated LED dimming schedule,1766.42
2026-03-03 07:30,ZONE-B1-F5,B1,5,Open Workspace,68.01,9.52,0.1,WATE-B15114,Water Pump,86.6,13.4,R-B1510,14,15,93.3,0,Low,64.0,OCCUPANCY,Medium,Enable floating desk booking policy for underutilized zones,0.0
2026-03-03 07:55,ZONE-B2-F1,B2,1,Conference Hall,45.56,6.38,0.3,HVAC-B21115,HVAC Unit,52.4,47.6,R-B2111,5,30,16.7,2,Medium,78.8,MAINTENANCE,Medium,Replace worn HVAC air filter cartridges,2692.22
2026-03-03 08:20,ZONE-B3-F2,B3,2,Server Room,29.25,4.1,0.08,CHIL-B32116,Chiller,90.3,9.7,R-B3212,6,15,40.0,0,Low,22.0,MAINTENANCE,Low,Replace worn HVAC air filter cartridges,3052.17
2026-03-03 08:45,ZONE-B1-F3,B1,3,Cafeteria,61.04,8.55,0.26,AHU-B13117,AHU,91.6,8.4,R-B1313,2,30,6.7,0,Low,26.3,MAINTENANCE,Medium,Replace worn HVAC air filter cartridges,546.32
2026-03-03 09:10,ZONE-B2-F4,B2,4,Research Wing,54.4,7.62,0.27,GENE-B24118,Generator,84.6,15.4,R-B2414,0,15,0.0,1,Low,35.0,ENERGY,Medium,Inspect chilled water flow valves for leakage,3267.08
2026-03-03 09:35,ZONE-B3-F5,B3,5,Executive Suite,126.92,17.77,0.92,WATE-B35119,Water Pump,80.4,19.6,R-B3515,5,15,33.3,2,Low,74.5,ENERGY,High,Optimize ventilation fan speeds during lunch breaks,2896.47
2026-03-03 10:00,ZONE-B1-F1,B1,1,Engineering Lab,38.31,5.36,0.23,HVAC-B11120,HVAC Unit,84.7,15.3,R-B1101,6,15,40.0,2,Medium,38.9,ENERGY,Medium,Adjust HVAC setpoints by +2°C during non-peak hours,899.23
2026-03-03 10:25,ZONE-B2-F2,B2,2,Open Workspace,55.88,7.82,0.23,CHIL-B22121,Chiller,90.9,9.1,R-B2202,0,15,0.0,3,Low,24.6,MAINTENANCE,Medium,Replace worn HVAC air filter cartridges,3689.81
2026-03-03 10:50,ZONE-B3-F3,B3,3,Conference Hall,40.31,5.64,0.1,AHU-B33122,AHU,85.7,14.3,R-B3303,9,30,30.0,0,Low,29.8,ENERGY,Low,Implement automated LED dimming schedule,3491.01
2026-03-03 11:15,ZONE-B1-F4,B1,4,Server Room,30.77,4.31,0.08,GENE-B14123,Generator,84.9,15.1,R-B1404,0,15,0.0,1,Low,52.9,SECURITY,Medium,Re-issue temporary visitor clearance passes,0.0
2026-03-03 11:40,ZONE-B2-F5,B2,5,Cafeteria,45.88,6.42,0.12,WATE-B25124,Water Pump,94.4,5.6,R-B2505,5,30,16.7,3,Critical,75.6,SECURITY,Critical,Flag unverified badge ID attempt for security audit,0.0
2026-03-03 12:05,ZONE-B3-F1,B3,1,Research Wing,67.11,9.4,0.15,HVAC-B31125,HVAC Unit,87.9,12.1,R-B3106,4,15,26.7,2,Medium,26.9,ENERGY,Medium,Implement automated LED dimming schedule,2281.53
2026-03-03 12:30,ZONE-B1-F2,B1,2,Executive Suite,58.99,8.26,0.11,CHIL-B12126,Chiller,96.6,3.4,R-B1207,2,15,13.3,1,Low,38.7,ENERGY,Medium,Inspect chilled water flow valves for leakage,2796.94
2026-03-03 12:55,ZONE-B2-F3,B2,3,Engineering Lab,67.9,9.51,0.08,AHU-B23127,AHU,77.5,22.5,R-B2308,5,15,33.3,0,Low,21.4,SECURITY,Low,Re-issue temporary visitor clearance passes,0.0
2026-03-03 13:20,ZONE-B3-F4,B3,4,Open Workspace,65.05,9.11,0.22,GENE-B34128,Generator,78.3,21.7,R-B3409,7,15,46.7,1,Low,25.1,ENERGY,Low,Adjust HVAC setpoints by +2°C during non-peak hours,1212.06
2026-03-03 13:45,ZONE-B1-F5,B1,5,Conference Hall,50.15,7.02,0.06,WATE-B15129,Water Pump,80.1,19.9,R-B1510,6,30,20.0,3,Low,25.0,SECURITY,Low,Review CCTV footage at Server Room entry point,0.0
2026-03-03 14:10,ZONE-B2-F1,B2,1,Server Room,46.12,6.46,0.11,HVAC-B21130,HVAC Unit,89.9,10.1,R-B2111,6,15,40.0,3,Medium,41.8,ENERGY,Medium,Inspect chilled water flow valves for leakage,2810.7
2026-03-03 14:35,ZONE-B3-F2,B3,2,Cafeteria,31.3,4.38,0.15,CHIL-B32131,Chiller,81.7,18.3,R-B3212,18,30,60.0,0,Low,53.6,MAINTENANCE,Low,Calibrate pressure sensor telemetry on Pump #04,3741.08
2026-03-03 15:00,ZONE-B1-F3,B1,3,Research Wing,31.84,4.46,0.13,AHU-B13132,AHU,94.4,5.6,R-B1313,0,15,0.0,2,Low,28.6,MAINTENANCE,Low,Schedule emergency bearing lubrication on Chiller #02,3951.06
2026-03-03 15:25,ZONE-B2-F4,B2,4,Executive Suite,59.27,8.3,0.1,GENE-B24133,Generator,77.1,22.9,R-B2414,14,15,93.3,3,Low,77.2,OCCUPANCY,Medium,Stagger cafeteria lunch shifts to prevent density spikes,0.0
2026-03-03 15:50,ZONE-B3-F5,B3,5,Engineering Lab,28.17,3.94,0.26,WATE-B35134,Water Pump,90.9,9.1,R-B3515,3,15,20.0,1,Low,53.8,ENERGY,Medium,Implement automated LED dimming schedule,1189.89
2026-03-03 16:15,ZONE-B1-F1,B1,1,Open Workspace,43.07,6.03,0.18,HVAC-B11135,HVAC Unit,91.3,8.7,R-B1101,8,15,53.3,1,Medium,45.6,MAINTENANCE,Low,Schedule emergency bearing lubrication on Chiller #02,1826.26
2026-03-03 16:40,ZONE-B2-F2,B2,2,Conference Hall,149.31,20.9,0.92,CHIL-B22136,Chiller,76.7,23.3,R-B2202,6,30,20.0,0,Low,80.2,ENERGY,High,Optimize ventilation fan speeds during lunch breaks,751.53
2026-03-03 17:05,ZONE-B3-F3,B3,3,Server Room,28.73,4.02,0.09,AHU-B33137,AHU,82.0,18.0,R-B3303,5,15,33.3,1,Low,48.5,MAINTENANCE,Medium,Calibrate pressure sensor telemetry on Pump #04,2052.26
2026-03-03 17:30,ZONE-B1-F4,B1,4,Cafeteria,43.22,6.05,0.13,GENE-B14138,Generator,34.0,66.0,R-B1404,2,30,6.7,2,Low,77.3,MAINTENANCE,High,Inspect compressor vibration isolators immediately,905.61
2026-03-03 17:55,ZONE-B2-F5,B2,5,Research Wing,49.59,6.94,0.08,WATE-B25139,Water Pump,72.3,27.7,R-B2505,3,15,20.0,2,Low,52.5,MAINTENANCE,Low,Schedule emergency bearing lubrication on Chiller #02,3521.54
2026-03-03 18:20,ZONE-B3-F1,B3,1,Executive Suite,60.26,8.44,0.29,HVAC-B31140,HVAC Unit,88.9,11.1,R-B3106,2,15,13.3,3,Medium,34.3,MAINTENANCE,Low,Inspect compressor vibration isolators immediately,3380.28
2026-03-03 18:45,ZONE-B1-F2,B1,2,Engineering Lab,30.18,4.23,0.3,CHIL-B12141,Chiller,84.4,15.6,R-B1207,6,15,40.0,1,Low,49.4,ENERGY,Low,Inspect chilled water flow valves for leakage,3543.67
2026-03-03 19:10,ZONE-B2-F3,B2,3,Open Workspace,51.02,7.14,0.02,AHU-B23142,AHU,90.2,9.8,R-B2308,0,15,0.0,2,Low,47.7,MAINTENANCE,Medium,Inspect compressor vibration isolators immediately,2845.64
2026-03-03 19:35,ZONE-B3-F4,B3,4,Conference Hall,60.75,8.51,0.01,GENE-B34143,Generator,83.0,17.0,R-B3409,10,30,33.3,0,Low,30.7,OCCUPANCY,Low,Stagger cafeteria lunch shifts to prevent density spikes,0.0
2026-03-03 20:00,ZONE-B1-F5,B1,5,Server Room,44.41,6.22,0.02,WATE-B15144,Water Pump,78.8,21.2,R-B1510,2,15,13.3,0,Low,52.1,ENERGY,Medium,Optimize ventilation fan speeds during lunch breaks,956.37
2026-03-03 20:25,ZONE-B2-F1,B2,1,Cafeteria,28.35,3.97,0.22,HVAC-B21145,HVAC Unit,75.9,24.1,R-B2111,4,30,13.3,2,Medium,47.7,SECURITY,Medium,Re-issue temporary visitor clearance passes,0.0
2026-03-03 20:50,ZONE-B3-F2,B3,2,Research Wing,57.17,8.0,0.18,CHIL-B32146,Chiller,78.2,21.8,R-B3212,10,15,66.7,3,Low,24.3,MAINTENANCE,Low,Schedule emergency bearing lubrication on Chiller #02,3083.79
2026-03-03 21:15,ZONE-B1-F3,B1,3,Executive Suite,40.21,5.63,0.34,AHU-B13147,AHU,76.1,23.9,R-B1313,3,15,20.0,0,Low,48.1,OCCUPANCY,Medium,Stagger cafeteria lunch shifts to prevent density spikes,0.0
2026-03-03 21:40,ZONE-B2-F4,B2,4,Engineering Lab,45.47,6.37,0.26,GENE-B24148,Generator,87.2,12.8,R-B2414,2,15,13.3,2,Low,47.8,OCCUPANCY,Low,Enable floating desk booking policy for underutilized zones,0.0
2026-03-03 22:05,ZONE-B3-F5,B3,5,Open Workspace,53.29,7.46,0.15,WATE-B35149,Water Pump,88.6,11.4,R-B3515,7,15,46.7,0,Low,50.9,MAINTENANCE,Medium,Inspect compressor vibration isolators immediately,4111.87
2026-03-03 22:30,ZONE-B1-F1,B1,1,Conference Hall,34.09,4.77,0.12,HVAC-B11150,HVAC Unit,74.0,26.0,R-B1101,3,30,10.0,2,Medium,48.7,MAINTENANCE,Low,Calibrate pressure sensor telemetry on Pump #04,1874.92
2026-03-03 22:55,ZONE-B2-F2,B2,2,Server Room,42.11,5.9,0.02,CHIL-B22151,Chiller,80.5,19.5,R-B2202,9,15,60.0,2,Low,46.2,OCCUPANCY,Medium,Enable floating desk booking policy for underutilized zones,0.0
2026-03-03 23:20,ZONE-B3-F3,B3,3,Cafeteria,61.8,8.65,0.2,AHU-B33152,AHU,76.5,23.5,R-B3303,28,30,93.3,2,Low,60.9,OCCUPANCY,Medium,Consolidate open desks on Floor 3 to reduce thermal load,0.0
2026-03-03 23:45,ZONE-B1-F4,B1,4,Research Wing,177.84,24.9,0.92,GENE-B14153,Generator,79.2,20.8,R-B1404,1,15,6.7,0,Low,81.2,ENERGY,High,Adjust HVAC setpoints by +2°C during non-peak hours,2671.9
2026-03-04 00:10,ZONE-B2-F5,B2,5,Executive Suite,65.59,9.18,0.27,WATE-B25154,Water Pump,78.7,21.3,R-B2505,6,15,40.0,3,Low,40.1,ENERGY,Low,Inspect chilled water flow valves for leakage,869.17
2026-03-04 00:35,ZONE-B3-F1,B3,1,Engineering Lab,58.36,8.17,0.31,HVAC-B31155,HVAC Unit,86.4,13.6,R-B3106,4,15,26.7,6,High,88.6,SECURITY,High,Review CCTV footage at Server Room entry point,0.0
2026-03-04 01:00,ZONE-B1-F2,B1,2,Open Workspace,60.89,8.52,0.3,CHIL-B12156,Chiller,85.0,15.0,R-B1207,5,15,33.3,3,Low,26.5,OCCUPANCY,Medium,Consolidate open desks on Floor 3 to reduce thermal load,0.0
2026-03-04 01:25,ZONE-B2-F3,B2,3,Conference Hall,44.68,6.26,0.32,AHU-B23157,AHU,86.4,13.6,R-B2308,6,30,20.0,2,Low,44.8,MAINTENANCE,Low,Replace worn HVAC air filter cartridges,899.44
2026-03-04 01:50,ZONE-B3-F4,B3,4,Server Room,39.95,5.59,0.12,GENE-B34158,Generator,80.2,19.8,R-B3409,3,15,20.0,2,Low,49.2,MAINTENANCE,Medium,Calibrate pressure sensor telemetry on Pump #04,1893.56
2026-03-04 02:15,ZONE-B1-F5,B1,5,Cafeteria,68.13,9.54,0.25,WATE-B15159,Water Pump,97.0,3.0,R-B1510,7,30,23.3,3,Low,23.9,MAINTENANCE,Low,Inspect compressor vibration isolators immediately,1390.47
2026-03-04 02:40,ZONE-B2-F1,B2,1,Research Wing,56.44,7.9,0.32,HVAC-B21160,HVAC Unit,85.8,14.2,R-B2111,7,15,46.7,3,Medium,27.4,SECURITY,Low,Lock down restricted laboratory entry door,0.0
2026-03-04 03:05,ZONE-B3-F2,B3,2,Executive Suite,59.49,8.33,0.22,CHIL-B32161,Chiller,42.1,57.9,R-B3212,1,15,6.7,0,Low,70.5,MAINTENANCE,Medium,Schedule emergency bearing lubrication on Chiller #02,3153.92
2026-03-04 03:30,ZONE-B1-F3,B1,3,Engineering Lab,26.01,3.64,0.02,AHU-B13162,AHU,94.3,5.7,R-B1313,0,15,0.0,1,Low,27.9,SECURITY,Low,Review CCTV footage at Server Room entry point,0.0
2026-03-04 03:55,ZONE-B2-F4,B2,4,Open Workspace,66.67,9.33,0.13,GENE-B24163,Generator,85.5,14.5,R-B2414,5,15,33.3,0,Low,46.6,ENERGY,Low,Adjust HVAC setpoints by +2°C during non-peak hours,960.83
2026-03-04 04:20,ZONE-B3-F5,B3,5,Conference Hall,35.81,5.01,0.01,WATE-B35164,Water Pump,76.9,23.1,R-B3515,18,30,60.0,0,Low,45.3,ENERGY,Medium,Adjust HVAC setpoints by +2°C during non-peak hours,2172.69
2026-03-04 04:45,ZONE-B1-F1,B1,1,Server Room,68.08,9.53,0.08,HVAC-B11165,HVAC Unit,75.9,24.1,R-B1101,7,15,46.7,0,Medium,21.3,OCCUPANCY,Low,Stagger cafeteria lunch shifts to prevent density spikes,0.0
2026-03-04 05:10,ZONE-B2-F2,B2,2,Cafeteria,62.05,8.69,0.1,CHIL-B22166,Chiller,94.0,6.0,R-B2202,10,30,33.3,2,Low,50.0,MAINTENANCE,Low,Inspect compressor vibration isolators immediately,1123.95
2026-03-04 05:35,ZONE-B3-F3,B3,3,Research Wing,55.69,7.8,0.34,AHU-B33167,AHU,88.2,11.8,R-B3303,1,15,6.7,0,Low,23.4,ENERGY,Low,Adjust HVAC setpoints by +2°C during non-peak hours,1521.43
2026-03-04 06:00,ZONE-B1-F4,B1,4,Executive Suite,25.47,3.57,0.02,GENE-B14168,Generator,85.8,14.2,R-B1404,2,15,13.3,0,Low,25.1,SECURITY,Low,Lock down restricted laboratory entry door,0.0
2026-03-04 06:25,ZONE-B2-F5,B2,5,Engineering Lab,67.14,9.4,0.07,WATE-B25169,Water Pump,91.2,8.8,R-B2505,5,15,33.3,0,Low,51.9,MAINTENANCE,Medium,Replace worn HVAC air filter cartridges,1418.34
2026-03-04 06:50,ZONE-B3-F1,B3,1,Open Workspace,179.25,25.1,0.92,HVAC-B31170,HVAC Unit,92.6,7.4,R-B3106,4,15,26.7,1,Medium,78.5,ENERGY,High,Inspect chilled water flow valves for leakage,1752.94
2026-03-04 07:15,ZONE-B1-F2,B1,2,Conference Hall,46.54,6.52,0.01,CHIL-B12171,Chiller,84.0,16.0,R-B1207,28,30,93.3,2,Low,63.4,OCCUPANCY,Medium,Stagger cafeteria lunch shifts to prevent density spikes,0.0
2026-03-04 07:40,ZONE-B2-F3,B2,3,Server Room,51.1,7.15,0.2,AHU-B23172,AHU,83.6,16.4,R-B2308,7,15,46.7,2,Low,44.7,OCCUPANCY,Low,Consolidate open desks on Floor 3 to reduce thermal load,0.0
2026-03-04 08:05,ZONE-B3-F4,B3,4,Cafeteria,61.2,8.57,0.02,GENE-B34173,Generator,89.6,10.4,R-B3409,3,30,10.0,1,Low,31.9,OCCUPANCY,Low,Consolidate open desks on Floor 3 to reduce thermal load,0.0
2026-03-04 08:30,ZONE-B1-F5,B1,5,Research Wing,68.91,9.65,0.12,WATE-B15174,Water Pump,78.1,21.9,R-B1510,0,15,0.0,2,Low,25.9,OCCUPANCY,Low,Reallocate team meetings from overcrowded Conference Hall,0.0
2026-03-04 08:55,ZONE-B2-F1,B2,1,Executive Suite,30.28,4.24,0.32,HVAC-B21175,HVAC Unit,87.8,12.2,R-B2111,8,15,53.3,0,Medium,49.6,ENERGY,Low,Adjust HVAC setpoints by +2°C during non-peak hours,2518.64
2026-03-04 09:20,ZONE-B3-F2,B3,2,Engineering Lab,34.02,4.76,0.19,CHIL-B32176,Chiller,80.2,19.8,R-B3212,2,15,13.3,0,Low,20.3,MAINTENANCE,Low,Replace worn HVAC air filter cartridges,719.92
2026-03-04 09:45,ZONE-B1-F3,B1,3,Open Workspace,43.47,6.09,0.27,AHU-B13177,AHU,79.3,20.7,R-B1313,5,15,33.3,2,Low,30.5,SECURITY,Medium,Lock down restricted laboratory entry door,0.0
2026-03-04 10:10,ZONE-B2-F4,B2,4,Conference Hall,51.4,7.2,0.28,GENE-B24178,Generator,77.3,22.7,R-B2414,0,30,0.0,0,Low,52.8,ENERGY,Medium,Implement automated LED dimming schedule,3855.03
2026-03-04 10:35,ZONE-B3-F5,B3,5,Server Room,34.61,4.85,0.09,WATE-B35179,Water Pump,81.2,18.8,R-B3515,10,15,66.7,2,Low,25.9,ENERGY,Medium,Implement automated LED dimming schedule,2613.88
2026-03-04 11:00,ZONE-B1-F1,B1,1,Cafeteria,40.42,5.66,0.2,HVAC-B11180,HVAC Unit,78.7,21.3,R-B1101,11,30,36.7,3,Medium,26.1,SECURITY,Medium,Re-issue temporary visitor clearance passes,0.0
2026-03-04 11:25,ZONE-B2-F2,B2,2,Research Wing,32.91,4.61,0.09,CHIL-B22181,Chiller,79.4,20.6,R-B2202,1,15,6.7,3,Low,49.0,OCCUPANCY,Low,Stagger cafeteria lunch shifts to prevent density spikes,0.0
2026-03-04 11:50,ZONE-B3-F3,B3,3,Executive Suite,49.73,6.96,0.16,AHU-B33182,AHU,74.4,25.6,R-B3303,7,15,46.7,2,Low,45.4,SECURITY,Medium,Review CCTV footage at Server Room entry point,0.0
2026-03-04 12:15,ZONE-B1-F4,B1,4,Engineering Lab,28.73,4.02,0.09,GENE-B14183,Generator,82.5,17.5,R-B1404,7,15,46.7,0,Low,41.1,MAINTENANCE,Low,Inspect compressor vibration isolators immediately,2140.98
2026-03-04 12:40,ZONE-B2-F5,B2,5,Open Workspace,37.47,5.25,0.02,WATE-B25184,Water Pump,40.1,59.9,R-B2505,8,15,53.3,1,Low,76.6,MAINTENANCE,Medium,Inspect compressor vibration isolators immediately,2031.6
2026-03-04 13:05,ZONE-B3-F1,B3,1,Conference Hall,68.16,9.54,0.19,HVAC-B31185,HVAC Unit,79.3,20.7,R-B3106,14,30,46.7,1,Medium,32.4,ENERGY,Low,Implement automated LED dimming schedule,825.47
2026-03-04 13:30,ZONE-B1-F2,B1,2,Server Room,56.72,7.94,0.1,CHIL-B12186,Chiller,95.2,4.8,R-B1207,10,15,66.7,5,Critical,90.2,SECURITY,Critical,Re-issue temporary visitor clearance passes,0.0
2026-03-04 13:55,ZONE-B2-F3,B2,3,Cafeteria,172.21,24.11,0.92,AHU-B23187,AHU,95.8,4.2,R-B2308,13,30,43.3,0,Low,70.8,ENERGY,High,Inspect chilled water flow valves for leakage,565.97
2026-03-04 14:20,ZONE-B3-F4,B3,4,Research Wing,27.61,3.87,0.33,GENE-B34188,Generator,82.8,17.2,R-B3409,6,15,40.0,3,Low,36.6,SECURITY,Low,Flag unverified badge ID attempt for security audit,0.0
2026-03-04 14:45,ZONE-B1-F5,B1,5,Executive Suite,53.46,7.48,0.24,WATE-B15189,Water Pump,85.3,14.7,R-B1510,0,15,0.0,0,Low,21.8,MAINTENANCE,Medium,Inspect compressor vibration isolators immediately,3255.69
2026-03-04 15:10,ZONE-B2-F1,B2,1,Engineering Lab,44.35,6.21,0.12,HVAC-B21190,HVAC Unit,86.7,13.3,R-B2111,14,15,93.3,3,Medium,69.2,OCCUPANCY,Medium,Enable floating desk booking policy for underutilized zones,0.0
2026-03-04 15:35,ZONE-B3-F2,B3,2,Open Workspace,41.45,5.8,0.01,CHIL-B32191,Chiller,80.2,19.8,R-B3212,9,15,60.0,1,Low,38.3,SECURITY,Low,Re-issue temporary visitor clearance passes,0.0
2026-03-04 16:00,ZONE-B1-F3,B1,3,Conference Hall,32.77,4.59,0.06,AHU-B13192,AHU,75.8,24.2,R-B1313,10,30,33.3,3,Low,26.3,MAINTENANCE,Low,Calibrate pressure sensor telemetry on Pump #04,3047.6
2026-03-04 16:25,ZONE-B2-F4,B2,4,Server Room,54.89,7.68,0.04,GENE-B24193,Generator,93.7,6.3,R-B2414,2,15,13.3,0,Low,46.5,MAINTENANCE,Low,Inspect compressor vibration isolators immediately,3603.26
2026-03-04 16:50,ZONE-B3-F5,B3,5,Cafeteria,49.16,6.88,0.03,WATE-B35194,Water Pump,73.6,26.4,R-B3515,15,30,50.0,3,Low,54.1,MAINTENANCE,Low,Inspect compressor vibration isolators immediately,3072.09
2026-03-04 17:15,ZONE-B1-F1,B1,1,Research Wing,59.15,8.28,0.13,HVAC-B11195,HVAC Unit,73.4,26.6,R-B1101,2,15,13.3,2,Medium,28.3,ENERGY,Medium,Implement automated LED dimming schedule,3307.23
2026-03-04 17:40,ZONE-B2-F2,B2,2,Executive Suite,48.09,6.73,0.2,CHIL-B22196,Chiller,89.6,10.4,R-B2202,5,15,33.3,2,Low,50.7,OCCUPANCY,Medium,Enable floating desk booking policy for underutilized zones,0.0
2026-03-04 18:05,ZONE-B3-F3,B3,3,Engineering Lab,50.26,7.04,0.17,AHU-B33197,AHU,78.7,21.3,R-B3303,10,15,66.7,3,Low,37.8,MAINTENANCE,Low,Inspect compressor vibration isolators immediately,3044.25
2026-03-04 18:30,ZONE-B1-F4,B1,4,Open Workspace,58.51,8.19,0.15,GENE-B14198,Generator,88.3,11.7,R-B1404,8,15,53.3,2,Low,20.2,SECURITY,Low,Re-issue temporary visitor clearance passes,0.0
2026-03-04 18:55,ZONE-B2-F5,B2,5,Conference Hall,63.27,8.86,0.22,WATE-B25199,Water Pump,95.9,4.1,R-B2505,1,30,3.3,0,Low,46.5,MAINTENANCE,Medium,Inspect compressor vibration isolators immediately,2447.08
2026-03-04 19:20,ZONE-B3-F1,B3,1,Server Room,41.91,5.87,0.13,HVAC-B31200,HVAC Unit,82.5,17.5,R-B3106,3,15,20.0,1,Medium,32.3,SECURITY,Low,Flag unverified badge ID attempt for security audit,0.0
2026-03-04 19:45,ZONE-B1-F2,B1,2,Cafeteria,51.34,7.19,0.24,CHIL-B12201,Chiller,85.2,14.8,R-B1207,17,30,56.7,1,Low,28.8,ENERGY,Low,Inspect chilled water flow valves for leakage,1062.39
2026-03-04 20:10,ZONE-B2-F3,B2,3,Research Wing,30.38,4.25,0.17,AHU-B23202,AHU,80.1,19.9,R-B2308,0,15,0.0,2,Low,37.7,MAINTENANCE,Low,Replace worn HVAC air filter cartridges,2098.79
2026-03-04 20:35,ZONE-B3-F4,B3,4,Executive Suite,25.11,3.52,0.11,GENE-B34203,Generator,84.0,16.0,R-B3409,6,15,40.0,3,Low,39.6,MAINTENANCE,Medium,Replace worn HVAC air filter cartridges,1230.68
2026-03-04 21:00,ZONE-B1-F5,B1,5,Engineering Lab,169.49,23.73,0.92,WATE-B15204,Water Pump,84.7,15.3,R-B1510,2,15,13.3,2,Low,74.9,ENERGY,High,Inspect chilled water flow valves for leakage,1191.18
2026-03-04 21:25,ZONE-B2-F1,B2,1,Open Workspace,45.97,6.44,0.19,HVAC-B21205,HVAC Unit,96.2,3.8,R-B2111,4,15,26.7,0,Medium,33.4,SECURITY,Low,Lock down restricted laboratory entry door,0.0
2026-03-04 21:50,ZONE-B3-F2,B3,2,Conference Hall,46.47,6.51,0.14,CHIL-B32206,Chiller,93.2,6.8,R-B3212,17,30,56.7,1,Low,37.2,ENERGY,Low,Adjust HVAC setpoints by +2°C during non-peak hours,2295.02
2026-03-04 22:15,ZONE-B1-F3,B1,3,Server Room,58.3,8.16,0.26,AHU-B13207,AHU,33.7,66.3,R-B1313,1,15,6.7,3,Low,73.9,MAINTENANCE,High,Schedule emergency bearing lubrication on Chiller #02,1339.91
2026-03-04 22:40,ZONE-B2-F4,B2,4,Cafeteria,47.64,6.67,0.05,GENE-B24208,Generator,81.2,18.8,R-B2414,14,30,46.7,2,Low,24.4,ENERGY,Low,Inspect chilled water flow valves for leakage,1775.69
2026-03-04 23:05,ZONE-B3-F5,B3,5,Research Wing,54.15,7.58,0.01,WATE-B35209,Water Pump,92.3,7.7,R-B3515,14,15,93.3,3,Low,76.1,OCCUPANCY,Medium,Stagger cafeteria lunch shifts to prevent density spikes,0.0
2026-03-04 23:30,ZONE-B1-F1,B1,1,Executive Suite,48.9,6.85,0.14,HVAC-B11210,HVAC Unit,80.3,19.7,R-B1101,0,15,0.0,0,Medium,43.8,OCCUPANCY,Low,Stagger cafeteria lunch shifts to prevent density spikes,0.0
2026-03-04 23:55,ZONE-B2-F2,B2,2,Engineering Lab,49.49,6.93,0.17,CHIL-B22211,Chiller,96.9,3.1,R-B2202,9,15,60.0,3,Low,34.6,OCCUPANCY,Low,Consolidate open desks on Floor 3 to reduce thermal load,0.0
2026-03-05 00:20,ZONE-B3-F3,B3,3,Open Workspace,36.85,5.16,0.02,AHU-B33212,AHU,78.9,21.1,R-B3303,7,15,46.7,1,Low,40.8,ENERGY,Medium,Inspect chilled water flow valves for leakage,3079.95
2026-03-05 00:45,ZONE-B1-F4,B1,4,Conference Hall,54.84,7.68,0.33,GENE-B14213,Generator,95.9,4.1,R-B1404,6,30,20.0,2,Low,54.7,SECURITY,Low,Review CCTV footage at Server Room entry point,0.0
2026-03-05 01:10,ZONE-B2-F5,B2,5,Server Room,51.78,7.25,0.19,WATE-B25214,Water Pump,80.3,19.7,R-B2505,10,15,66.7,2,Low,48.0,MAINTENANCE,Medium,Replace worn HVAC air filter cartridges,3272.31
2026-03-05 01:35,ZONE-B3-F1,B3,1,Cafeteria,66.39,9.29,0.18,HVAC-B31215,HVAC Unit,86.0,14.0,R-B3106,2,30,6.7,3,Medium,48.9,ENERGY,Low,Inspect chilled water flow valves for leakage,3542.07
2026-03-05 02:00,ZONE-B1-F2,B1,2,Research Wing,26.75,3.75,0.26,CHIL-B12216,Chiller,84.2,15.8,R-B1207,8,15,53.3,1,Low,32.7,OCCUPANCY,Medium,Stagger cafeteria lunch shifts to prevent density spikes,0.0
2026-03-05 02:25,ZONE-B2-F3,B2,3,Executive Suite,34.08,4.77,0.17,AHU-B23217,AHU,73.2,26.8,R-B2308,6,15,40.0,12,High,81.3,SECURITY,High,Re-issue temporary visitor clearance passes,0.0
2026-03-05 02:50,ZONE-B3-F4,B3,4,Engineering Lab,54.27,7.6,0.03,GENE-B34218,Generator,94.3,5.7,R-B3409,5,15,33.3,1,Low,43.9,MAINTENANCE,Medium,Schedule emergency bearing lubrication on Chiller #02,2749.03
